day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6
Thu,040005,0005,0230,28.3665,PVG,HKG,SIN,SIN,5.3123,67.3493,3191.8106,12.2072,53165.5132,50341.2246,121.8052,31.1434,113.9147,22.3089,113.0394,20.6321,104.7583,3.0638,103.9944,1.3502,103.9944,1.3502
Thu,040005,0005,0030,26.0653,SIN,SIN,PVG,HKG,4.464,65.7588,3191.802,12.1901,55723.9958,53236.4981,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.034,20.6215,121.8052,31.1434,113.9147,22.3089
Thu,040210,0210,0530,33.828,NRT,HKG,SIN,SIN,3.2801,53.9152,4029.7369,136.3701,68790.0315,66533.677,140.3856,35.7653,113.9147,22.3089,113.9874,20.4296,104.7988,3.0643,103.9944,1.3502,103.9944,1.3502
Thu,040835,0835,1030,9.9461,PVG,HKG,SIN,SIN,4.2643,65.7051,3191.4881,11.5622,57699.0398,55238.6031,121.8052,31.1434,113.9147,22.3089,112.828,20.2207,104.7654,3.0796,103.9944,1.3502,103.9944,1.3502
Thu,040445,0445,0530,44.0511,SIN,SIN,PVG,HKG,0.84162,65.6989,3191.7895,12.1649,55140.5571,54676.4807,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.026,20.6059,121.8052,31.1434,113.9147,22.3089
Thu,040845,0845,1155,26.3441,PEK,HKG,SIN,SIN,4.2913,60.3944,3556.1954,56.2659,61489.6193,58850.8867,116.5846,40.0801,113.9147,22.3089,113.0394,20.6321,104.7654,3.0796,103.9944,1.3502,103.9944,1.3502
Thu,040700,0700,0705,6.0654,SIN,SIN,HND,HKG,2.549,52.3984,4005.6371,145.842,68304.4087,66563.3377,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.034,20.6215,139.7811,35.5533,113.9147,22.3089
Thu,040000,0000,0035,35,SIN,SIN,ICN,TPE,5.0237,71.4897,3949.5042,49.3336,53044.066,50379.3091,103.9944,1.3502,103.9944,1.3502,105.044,2.9253,120.1009,23.7325,126.4505,37.4691,121.2328,25.0777
Thu,040740,0740,0945,18.9918,ICN,TPE,SIN,SIN,5.5435,71.4983,3949.0247,48.3748,53044.066,50103.5498,126.4505,37.4691,121.2328,25.0777,119.9704,23.5751,104.9343,2.7608,103.9944,1.3502,103.9944,1.3502
Thu,040115,0115,0430,6.0994,FUK,HKG,SIN,SIN,3.125,60.0153,3581.8591,77.5104,51984.538,50360.0008,130.4507,33.5859,113.9147,22.3089,113.0394,20.6321,104.7583,3.0638,103.9944,1.3502,103.9944,1.3502
Thu,040525,0525,0535,36.3091,CAN,HAN,SIN,SIN,3.1568,60.2814,2488.1269,109.5757,33968.7157,32896.3881,113.2988,23.3924,105.8072,21.2212,107.1265,16.2167,104.3343,3.0105,103.9944,1.3502,103.9944,1.3502
Thu,042305,2305,2345,39.4364,SIN,SIN,SYD,MEL,3.8512,88.9627,6333.1868,339.9115,91292.8488,87777.0181,103.9944,1.3502,103.9944,1.3502,105.2013,-0.10743,143.1414,-36.6571,151.1772,-33.9461,144.8433,-37.6733
Thu,042310,2310,1940,31.1935,BNE,AKL,SIN,SIN,6.7599,78.8027,7288.8832,26.8052,139158.2897,129751.3001,153.1175,-27.3842,174.7917,-37.0081,151.1698,-26.6293,105.3793,0.37314,103.9944,1.3502,103.9944,1.3502
Thu,040000,0000,0010,4.3742,HKG,MNL,SIN,SIN,1.0261,40.4958,2535.9509,131.5776,43763.2057,43314.1422,113.9147,22.3089,121.0196,14.5086,110.8679,10.1351,105.1513,2.8495,103.9944,1.3502,103.9944,1.3502
Thu,040545,0545,0610,25.0001,SIN,SIN,KIX,MNL,2.8273,53.6202,3685.0313,93.153,49381.4087,47985.2417,103.9944,1.3502,103.9944,1.3502,105.4687,2.5377,119.6188,13.4963,135.2441,34.4273,121.0196,14.5086
Thu,040630,0630,0850,23.6868,PVG,MNL,SIN,SIN,2.1064,46.3899,3166.244,151.8349,54207.4208,53065.6072,121.8052,31.1434,121.0196,14.5086,114.4358,12.3486,105.2822,2.7388,103.9944,1.3502,103.9944,1.3502
Thu,040330,0330,0230,30.3534,SUB,DPS,SIN,SIN,1.754,62.731,1525.7044,3.8296,24768.0802,24333.6433,112.7869,-7.3798,115.1672,-8.7482,111.4301,-6.0511,105.3212,0.023841,103.9944,1.3502,103.9944,1.3502
Thu,040140,0140,0135,4.4088,SIN,SIN,BNE,DPS,1.4201,31.9987,3914.1038,14.0328,55248.9993,54464.3919,103.9944,1.3502,103.9944,1.3502,105.3917,0.073812,113.7541,-7.4983,153.1175,-27.3842,115.1672,-8.7482
Thu,040430,0430,1205,23.9924,BNE,DPS,SIN,SIN,2.1423,32.0787,3914.1115,14.0482,55248.9993,54065.4036,153.1175,-27.3842,115.1672,-8.7482,113.7629,-7.5061,105.3795,0.084896,103.9944,1.3502,103.9944,1.3502
Thu,040710,0710,1205,13.4576,PER,CGK,SIN,SIN,0.30272,19.4577,2396.6687,0.37046,40616.6524,40493.6983,115.9669,-31.9403,106.6559,-6.1256,106.0272,-4.3696,104.6218,-0.41773,103.9944,1.3502,103.9944,1.3502
Thu,041110,1110,1035,32.5688,PVG,ICN,SIN,SIN,2.3462,80.344,4216.9555,0.71312,72501.8535,70800.8356,121.8052,31.1434,126.4505,37.4691,120.6401,29.5735,104.8767,3.0256,103.9944,1.3502,103.9944,1.3502
Thu,041015,1015,0850,5.694,NRT,ICN,LAX,SFO,7.9333,84.1099,9043.4486,247.8135,190557.9679,175440.44,140.3856,35.7653,126.4505,37.4691,143.2434,38.9984,-124.3713,38.6776,-118.4081,33.9425,-122.3752,37.6191
Thu,041030,1030,0300,17.2247,CPH,EWR,SIN,SIN,7.0874,73.0775,13061.071,818.0284,197357.2911,183369.7632,12.656,55.6179,-74.1687,40.6925,15.958,55.6343,102.8981,2.9508,103.9944,1.3502,103.9944,1.3502
Thu,041000,1000,1035,1.0022,CDG,FRA,SIN,SIN,8.582,93.5087,10504.2188,2.2853,268035.0456,245032.3485,2.5478,49.0097,8.5431,50.0264,12.2639,50.1775,102.8819,2.6838,103.9944,1.3502,103.9944,1.3502
Thu,040945,0945,1755,18.1001,ZRH,DEL,SIN,SIN,6.5702,51.021,7233.0692,1.5426,168580.7337,157504.6608,8.5492,47.4647,77.1121,28.5687,79.0505,27.0048,102.7554,2.7823,103.9944,1.3502,103.9944,1.3502
Thu,041600,1600,1845,9.1511,DXB,BOM,SIN,SIN,6.098,70.6941,4884.8249,1.0968,86304.7222,81041.8268,55.3644,25.2528,72.8679,19.0887,75.0523,18.0406,102.3915,2.359,103.9944,1.3502,103.9944,1.3502
Thu,041030,1030,1640,39.6515,IST,BOM,SIN,SIN,5.8719,55.3953,6329.0111,66.8601,102613.328,96588.0147,28.8146,40.9769,72.8679,19.0887,74.6246,18.2488,102.4062,2.3498,103.9944,1.3502,103.9944,1.3502
Thu,041040,1040,1010,29.422,SIN,SIN,AMD,BOM,3.4681,85.3156,4105.7435,132.9035,60440.1333,58344.0022,103.9944,1.3502,103.9944,1.3502,102.3922,2.3585,74.6356,18.2435,72.6346,23.0772,72.8679,19.0887
Thu,042000,2000,1825,25.0365,CMB,MLE,SIN,SIN,4.6517,76.0809,3112.487,77.3224,42160.15,40198.9785,79.8841,7.1808,73.5292,4.1917,81.439,6.0698,102.3405,1.7223,103.9944,1.3502,103.9944,1.3502
Thu,040555,0555,0920,25.008,SHJ,MLE,SIN,SIN,2.7097,45.2227,4731.0042,229.1322,91963.3403,89471.4248,55.5172,25.3286,73.5292,4.1917,83.8517,7.2885,102.3736,1.847,103.9944,1.3502,103.9944,1.3502
Fri,050530,0530,0355,44.5876,BKK,RGN,SIN,SIN,1.7916,60.154,1699.2303,49.6221,29135.6416,28613.645,100.7473,13.6811,96.1332,16.9073,100.4373,11.8402,103.4477,3.1448,103.9944,1.3502,103.9944,1.3502
Fri,050840,0840,0820,41.6093,ADL,MEL,SIN,SIN,7.7558,87.4458,5721.3658,7.7394,75971.0732,70078.9404,138.5306,-34.945,144.8433,-37.6733,136.8116,-33.6937,105.0445,0.019981,103.9944,1.3502,103.9944,1.3502
Fri,051325,1325,0910,26.5424,CGK,PER,SIN,SIN,0.30272,19.4577,2396.6687,0.37046,40616.6524,40493.6983,106.6559,-6.1256,115.9669,-31.9403,106.0272,-4.3696,104.6218,-0.41773,103.9944,1.3502,103.9944,1.3502
Fri,051245,1245,1405,42.47,BNE,MEL,SIN,SIN,2.8906,71.5868,6221.7132,267.6921,93530.0891,90826.5222,153.1175,-27.3842,144.8433,-37.6733,136.4356,-26.6153,105.3526,0.031124,103.9944,1.3502,103.9944,1.3502
Fri,050545,0545,0515,6.4342,MEL,SYD,SIN,SIN,7.4208,84.8084,6232.3244,138.1869,158940.173,147145.4935,144.8433,-37.6733,151.1772,-33.9461,141.6101,-32.8499,105.1692,0.071555,103.9944,1.3502,103.9944,1.3502
Fri,050155,0155,0130,24.0594,SIN,SIN,MEL,PER,1.3226,65.8576,5229.6168,515.4482,85172.4545,84045.989,103.9944,1.3502,103.9944,1.3502,104.7036,-0.8596,115.1857,-30.1878,144.8433,-37.6733,115.9669,-31.9403
Fri,052045,2045,2340,3.0497,SYD,PER,SIN,SIN,2.5103,42.5923,5239.4132,274.6508,87365.0763,85171.9532,151.1772,-33.9461,115.9669,-31.9403,114.8965,-17.8093,104.9058,-0.30923,103.9944,1.3502,103.9944,1.3502
Fri,051205,1205,1225,19.4178,SIN,SIN,BLR,MAA,4.4941,82.6478,3055.8478,7.6311,46659.1793,44562.2724,103.9944,1.3502,103.9944,1.3502,102.3129,2.2199,81.7606,12.2909,77.7055,13.1989,80.1805,12.9944
Fri,051820,1820,1745,32.9078,CCU,MAA,SIN,SIN,1.3833,40.7054,2992.6851,156.9226,40118.938,39563.9701,88.4467,22.6547,80.1805,12.9944,94.4378,9.6993,102.7269,2.4759,103.9944,1.3502,103.9944,1.3502
Fri,051720,1720,1710,9.1837,SIN,SIN,ZRH,LHR,7.5286,92.2078,10678.8035,168.8486,225201.6922,208247.1584,103.9944,1.3502,103.9944,1.3502,102.3813,3.1164,11.1143,47.5854,8.5492,47.4647,-0.46139,51.4775
Fri,051555,1555,1530,25,SIN,SIN,CDG,LHR,7.6586,94.5059,10862.7044,117.4439,275599.2184,254492.141,103.9944,1.3502,103.9944,1.3502,102.4453,3.1727,5.1722,49.2688,2.5478,49.0097,-0.46139,51.4775
Fri,050955,0955,0915,1.629,FCO,AMS,SIN,SIN,8.1433,84.6708,10421.4191,276.9578,166013.3844,152494.4303,12.2508,41.8045,4.7639,52.3086,25.2196,45.8558,102.6964,2.7053,103.9944,1.3502,103.9944,1.3502
Fri,051605,1605,1555,10,SIN,SIN,CPH,AMS,8.6212,92.9756,10273.4366,65.2658,165343.404,151088.8487,103.9944,1.3502,103.9944,1.3502,102.9408,2.8885,15.9788,55.6341,12.656,55.6179,4.7639,52.3086
Fri,051935,1935,2000,19.7353,LHR,FRA,SIN,SIN,8.6972,92.7662,10598.6888,32.9535,227392.4295,207615.6763,-0.46139,51.4775,8.5431,50.0264,11.8262,51.0064,102.784,2.8066,103.9944,1.3502,103.9944,1.3502
Fri,051030,1030,1125,7.8361,LHR,MUC,SIN,SIN,8.5251,91.5515,10513.1425,84.7078,225515.9425,206290.5191,-0.46139,51.4775,11.7861,48.3538,14.7962,49.58,102.7542,2.7813,103.9944,1.3502,103.9944,1.3502
Fri,051520,1520,1430,21.186,ICN,KIX,SIN,SIN,6.1112,76.742,4843.5675,157.6805,63785.7436,59887.6953,126.4505,37.4691,135.2441,34.4273,124.6192,30.5278,104.8891,2.7898,103.9944,1.3502,103.9944,1.3502
Fri,051730,1730,1530,13.5758,PVG,HND,SIN,SIN,5.4202,72.7158,4642.4693,179.1777,92088.7872,87097.3724,121.8052,31.1434,139.7811,35.5533,121.3385,29.044,104.9202,3.002,103.9944,1.3502,103.9944,1.3502
Fri,050200,0200,0130,15.8648,KIX,NGO,SIN,SIN,7.6008,90.5363,4973.9915,4.5788,66432.8244,61383.4215,135.2441,34.4273,136.8054,34.8584,133.5592,33.1543,105.0378,2.6862,103.9944,1.3502,103.9944,1.3502
Fri,051725,1725,1705,20,SIN,SIN,KIX,NGO,7.1987,90.5334,4974.1519,4.8998,66432.8244,61650.5074,103.9944,1.3502,103.9944,1.3502,105.1596,2.8419,133.7329,33.2883,135.2441,34.4273,136.8054,34.8584
Fri,052045,2045,1715,13.3942,HKG,PEK,SIN,SIN,4.197,62.0036,3557.0508,57.9767,61288.6547,58716.3626,113.9147,22.3089,116.5846,40.0801,113.1887,20.9211,104.6845,2.8983,103.9944,1.3502,103.9944,1.3502
Fri,050000,0000,0055,33.6429,ICN,PEK,SIN,SIN,4.2062,73.579,4643.5435,169.1781,67970.9233,65111.9391,126.4505,37.4691,116.5846,40.0801,116.6512,31.6839,104.6444,3.1101,103.9944,1.3502,103.9944,1.3502
Fri,051605,1605,1635,24.5128,PEK,PVG,SIN,SIN,5.1043,70.9081,4225.888,155.3223,71350.3958,67708.4773,116.5846,40.0801,121.8052,31.1434,116.281,27.6826,104.735,3.0928,103.9944,1.3502,103.9944,1.3502
Fri,051555,1555,1555,0.58661,SIN,SIN,MEL,ADL,4.6673,86.6114,5721.4808,7.9695,88793.2708,84649.0138,103.9944,1.3502,103.9944,1.3502,105.4324,-0.47147,136.9888,-33.8255,144.8433,-37.6733,138.5306,-34.945
Fri,050025,0025,0110,6.7427,MEL,ADL,SIN,SIN,5.2036,87.06,5721.3658,7.7394,88793.2708,84172.792,144.8433,-37.6733,138.5306,-34.945,136.8116,-33.6937,105.1675,-0.13584,103.9944,1.3502,103.9944,1.3502
Fri,050125,0125,0045,39.4367,SIN,SIN,SYD,AKL,7.5025,79.0257,7370.8306,39.972,123120.8988,113883.7402,103.9944,1.3502,103.9944,1.3502,105.6858,-0.23902,149.1937,-33.0254,151.1772,-33.9461,174.7917,-37.0081
Fri,051300,1300,1310,10.8396,SIN,SIN,MEL,AKL,5.5276,75.9354,7340.5664,239.8339,150659.8319,142331.9184,103.9944,1.3502,103.9944,1.3502,105.5194,-0.49165,143.1002,-36.6318,144.8433,-37.6733,174.7917,-37.0081
Fri,051215,1215,1145,28.5287,SIN,SIN,SYD,CHC,6.8311,79.3192,7355.694,14.5556,149170.6575,138980.632,103.9944,1.3502,103.9944,1.3502,105.7371,-0.28721,149.3565,-33.1029,151.1772,-33.9461,172.5344,-43.4894
Fri,051710,1710,1715,5.5787,SIN,SIN,FUK,PVG,3.6619,80.3093,4217.2663,107.9961,61845.3145,59580.5855,103.9944,1.3502,103.9944,1.3502,104.8763,3.0249,120.6328,29.5636,130.4507,33.5859,121.8052,31.1434
Fri,051035,1035,0925,26.7513,BKK,SIN,PVG,PVG,3.8088,57.8456,3441.5756,180.1863,66481.281,63949.1415,100.7473,13.6811,103.9944,1.3502,106.8452,16.7873,120.2257,29.8523,121.8052,31.1434,121.8052,31.1434
Fri,050045,0045,0020,24.1463,SIN,SIN,PEK,CAN,2.1999,61.4024,3586.0106,33.0407,58196.8457,56916.5607,103.9944,1.3502,103.9944,1.3502,104.8486,3.5084,112.5681,21.8377,116.5846,40.0801,113.2988,23.3924
Fri,050005,0005,0230,28.3665,PVG,HKG,SIN,SIN,5.3123,67.3493,3191.8106,12.2072,53165.5132,50341.2246,121.8052,31.1434,113.9147,22.3089,113.0394,20.6321,104.7583,3.0638,103.9944,1.3502,103.9944,1.3502
Fri,050005,0005,0030,26.0653,SIN,SIN,PVG,HKG,4.464,65.7588,3191.802,12.1901,55723.9958,53236.4981,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.034,20.6215,121.8052,31.1434,113.9147,22.3089
Fri,050210,0210,0530,33.828,NRT,HKG,SIN,SIN,3.2801,53.9152,4029.7369,136.3701,68790.0315,66533.677,140.3856,35.7653,113.9147,22.3089,113.9874,20.4296,104.7988,3.0643,103.9944,1.3502,103.9944,1.3502
Fri,050835,0835,1030,9.9461,PVG,HKG,SIN,SIN,4.2643,65.7051,3191.4881,11.5622,57699.0398,55238.6031,121.8052,31.1434,113.9147,22.3089,112.828,20.2207,104.7654,3.0796,103.9944,1.3502,103.9944,1.3502
Fri,050445,0445,0530,44.0511,SIN,SIN,PVG,HKG,0.84162,65.6989,3191.7895,12.1649,55140.5571,54676.4807,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.026,20.6059,121.8052,31.1434,113.9147,22.3089
Fri,050845,0845,1155,26.3441,PEK,HKG,SIN,SIN,4.2913,60.3944,3556.1954,56.2659,61489.6193,58850.8867,116.5846,40.0801,113.9147,22.3089,113.0394,20.6321,104.7654,3.0796,103.9944,1.3502,103.9944,1.3502
Fri,050700,0700,0705,6.0654,SIN,SIN,HND,HKG,2.549,52.3984,4005.6371,145.842,68304.4087,66563.3377,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.034,20.6215,139.7811,35.5533,113.9147,22.3089
Fri,050000,0000,0035,35,SIN,SIN,ICN,TPE,5.0237,71.4897,3949.5042,49.3336,53044.066,50379.3091,103.9944,1.3502,103.9944,1.3502,105.044,2.9253,120.1009,23.7325,126.4505,37.4691,121.2328,25.0777
Fri,050740,0740,0945,18.9918,ICN,TPE,SIN,SIN,5.5435,71.4983,3949.0247,48.3748,53044.066,50103.5498,126.4505,37.4691,121.2328,25.0777,119.9704,23.5751,104.9343,2.7608,103.9944,1.3502,103.9944,1.3502
Fri,052350,2350,2335,14.3778,SIN,SIN,HKG,HKG,6.1335,83.7898,2565.5426,-7.7307e-11,52801.2241,49562.6418,103.9944,1.3502,103.9944,1.3502,104.7536,3.0531,113.034,20.6215,113.9147,22.3089,113.9147,22.3089
Fri,050115,0115,0430,6.0994,FUK,HKG,SIN,SIN,3.125,60.0153,3581.8591,77.5104,51984.538,50360.0008,130.4507,33.5859,113.9147,22.3089,113.0394,20.6321,104.7583,3.0638,103.9944,1.3502,103.9944,1.3502
Fri,050525,0525,0535,36.3091,CAN,HAN,SIN,SIN,3.1568,60.2814,2488.1269,109.5757,33968.7157,32896.3881,113.2988,23.3924,105.8072,21.2212,107.1265,16.2167,104.3343,3.0105,103.9944,1.3502,103.9944,1.3502
Fri,052305,2305,2345,39.4364,SIN,SIN,SYD,MEL,3.8512,88.9627,6333.1868,339.9115,91292.8488,87777.0181,103.9944,1.3502,103.9944,1.3502,105.2013,-0.10743,143.1414,-36.6571,151.1772,-33.9461,144.8433,-37.6733
Fri,050000,0000,0010,4.3742,HKG,MNL,SIN,SIN,1.0261,40.4958,2535.9509,131.5776,43763.2057,43314.1422,113.9147,22.3089,121.0196,14.5086,110.8679,10.1351,105.1513,2.8495,103.9944,1.3502,103.9944,1.3502
Fri,050545,0545,0610,25.0001,SIN,SIN,KIX,MNL,2.8273,53.6202,3685.0313,93.153,49381.4087,47985.2417,103.9944,1.3502,103.9944,1.3502,105.4687,2.5377,119.6188,13.4963,135.2441,34.4273,121.0196,14.5086
Fri,050630,0630,0850,23.6868,PVG,MNL,SIN,SIN,2.1064,46.3899,3166.244,151.8349,54207.4208,53065.6072,121.8052,31.1434,121.0196,14.5086,114.4358,12.3486,105.2822,2.7388,103.9944,1.3502,103.9944,1.3502
Fri,050330,0330,0230,30.3534,SUB,DPS,SIN,SIN,1.754,62.731,1525.7044,3.8296,24768.0802,24333.6433,112.7869,-7.3798,115.1672,-8.7482,111.4301,-6.0511,105.3212,0.023841,103.9944,1.3502,103.9944,1.3502
Fri,050140,0140,0135,4.4088,SIN,SIN,BNE,DPS,1.4201,31.9987,3914.1038,14.0328,55248.9993,54464.3919,103.9944,1.3502,103.9944,1.3502,105.3917,0.073812,113.7541,-7.4983,153.1175,-27.3842,115.1672,-8.7482
Fri,050430,0430,1205,23.9924,BNE,DPS,SIN,SIN,2.1423,32.0787,3914.1115,14.0482,55248.9993,54065.4036,153.1175,-27.3842,115.1672,-8.7482,113.7629,-7.5061,105.3795,0.084896,103.9944,1.3502,103.9944,1.3502
Fri,050710,0710,1205,13.4576,PER,CGK,SIN,SIN,0.30272,19.4577,2396.6687,0.37046,40616.6524,40493.6983,115.9669,-31.9403,106.6559,-6.1256,106.0272,-4.3696,104.6218,-0.41773,103.9944,1.3502,103.9944,1.3502
Fri,051110,1110,1035,32.5688,PVG,ICN,SIN,SIN,2.3462,80.344,4216.9555,0.71312,72501.8535,70800.8356,121.8052,31.1434,126.4505,37.4691,120.6401,29.5735,104.8767,3.0256,103.9944,1.3502,103.9944,1.3502
Fri,051015,1015,0850,5.694,NRT,ICN,LAX,SFO,7.9333,84.1099,9043.4486,247.8135,190557.9679,175440.44,140.3856,35.7653,126.4505,37.4691,143.2434,38.9984,-124.3713,38.6776,-118.4081,33.9425,-122.3752,37.6191
Fri,051030,1030,0300,17.2247,CPH,EWR,SIN,SIN,7.0874,73.0775,13061.071,818.0284,197357.2911,183369.7632,12.656,55.6179,-74.1687,40.6925,15.958,55.6343,102.8981,2.9508,103.9944,1.3502,103.9944,1.3502
Fri,051000,1000,1035,1.0022,CDG,FRA,SIN,SIN,8.582,93.5087,10504.2188,2.2853,268035.0456,245032.3485,2.5478,49.0097,8.5431,50.0264,12.2639,50.1775,102.8819,2.6838,103.9944,1.3502,103.9944,1.3502
Fri,050850,0850,0820,28.9738,SIN,SIN,PEK,LAX,3.7725,42.3339,9500.6765,409.2918,147437.9203,141875.8444,103.9944,1.3502,103.9944,1.3502,104.5929,3.5926,115.7734,38.2943,116.5846,40.0801,-118.4081,33.9425
Fri,050825,0825,1120,27.3278,BCN,DME,SIN,SIN,7.2658,77.4444,9837.3116,373.8591,166570.9127,154468.1432,2.0785,41.2971,37.9063,55.4088,44.4448,51.2761,102.9095,2.9022,103.9944,1.3502,103.9944,1.3502
Fri,051710,1710,1740,30.5465,SIN,SIN,BCN,IST,8.6458,83.8332,9784.4986,0.27818,163981.0355,149803.556,103.9944,1.3502,103.9944,1.3502,102.2605,2.8942,31.2587,40.6635,2.0785,41.2971,28.8146,40.9769
Fri,051740,1740,1815,35.9184,SIN,SIN,MXP,DEL,5.9541,51.0138,7237.851,7.602,123152.7889,115820.128,103.9944,1.3502,103.9944,1.3502,102.4752,3.1056,78.6832,27.3067,8.7281,45.6306,77.1121,28.5687
Fri,050945,0945,1755,18.1001,ZRH,DEL,SIN,SIN,6.5702,51.021,7233.0692,1.5426,168580.7337,157504.6608,8.5492,47.4647,77.1121,28.5687,79.0505,27.0048,102.7554,2.7823,103.9944,1.3502,103.9944,1.3502
Fri,050625,0625,0615,9.2849,BOM,BOM,SIN,SIN,7.3771,89.3958,3921.8539,7.3669e-11,79208.0216,73364.7371,72.8679,19.0887,72.8679,19.0887,74.6246,18.2488,102.4062,2.3498,103.9944,1.3502,103.9944,1.3502
Fri,051600,1600,1845,9.1511,DXB,BOM,SIN,SIN,6.098,70.6941,4884.8249,1.0968,86304.7222,81041.8268,55.3644,25.2528,72.8679,19.0887,75.0523,18.0406,102.3915,2.359,103.9944,1.3502,103.9944,1.3502
Fri,051735,1735,1640,15.807,BLR,BOM,SIN,SIN,5.7732,77.7114,3580.1223,58.7785,58969.5229,55565.1196,77.7055,13.1989,72.8679,19.0887,79.6274,13.2494,102.3112,2.18,103.9944,1.3502,103.9944,1.3502
Fri,052000,2000,1825,25.0365,CMB,MLE,SIN,SIN,4.6517,76.0809,3112.487,77.3224,42160.15,40198.9785,79.8841,7.1808,73.5292,4.1917,81.439,6.0698,102.3405,1.7223,103.9944,1.3502,103.9944,1.3502
Sat,060530,0530,0355,44.5876,BKK,RGN,SIN,SIN,1.7916,60.154,1699.2303,49.6221,29135.6416,28613.645,100.7473,13.6811,96.1332,16.9073,100.4373,11.8402,103.4477,3.1448,103.9944,1.3502,103.9944,1.3502
Sat,060840,0840,0820,41.6093,ADL,MEL,SIN,SIN,7.7558,87.4458,5721.3658,7.7394,75971.0732,70078.9404,138.5306,-34.945,144.8433,-37.6733,136.8116,-33.6937,105.0445,0.019981,103.9944,1.3502,103.9944,1.3502
Sat,061720,1720,2045,37.4082,AKL,SYD,SIN,SIN,7.2727,79.0309,7370.3513,39.0136,153471.8514,142310.379,174.7917,-37.0081,151.1772,-33.9461,148.7515,-32.8131,105.3743,0.053798,103.9944,1.3502,103.9944,1.3502
Sat,061325,1325,0910,26.5424,CGK,PER,SIN,SIN,0.30272,19.4577,2396.6687,0.37046,40616.6524,40493.6983,106.6559,-6.1256,115.9669,-31.9403,106.0272,-4.3696,104.6218,-0.41773,103.9944,1.3502,103.9944,1.3502
Sat,061245,1245,1405,42.47,BNE,MEL,SIN,SIN,2.8906,71.5868,6221.7132,267.6921,93530.0891,90826.5222,153.1175,-27.3842,144.8433,-37.6733,136.4356,-26.6153,105.3526,0.031124,103.9944,1.3502,103.9944,1.3502
Sat,060545,0545,0515,6.4342,MEL,SYD,SIN,SIN,7.4208,84.8084,6232.3244,138.1869,158940.173,147145.4935,144.8433,-37.6733,151.1772,-33.9461,141.6101,-32.8499,105.1692,0.071555,103.9944,1.3502,103.9944,1.3502
Sat,060155,0155,0130,24.0594,SIN,SIN,MEL,PER,1.3226,65.8576,5229.6168,515.4482,85172.4545,84045.989,103.9944,1.3502,103.9944,1.3502,104.7036,-0.8596,115.1857,-30.1878,144.8433,-37.6733,115.9669,-31.9403
Sat,061205,1205,1225,19.4178,SIN,SIN,BLR,MAA,4.4941,82.6478,3055.8478,7.6311,46659.1793,44562.2724,103.9944,1.3502,103.9944,1.3502,102.3129,2.2199,81.7606,12.2909,77.7055,13.1989,80.1805,12.9944
Sat,061735,1735,1745,15.3141,BLR,MAA,SIN,SIN,5.2268,81.9938,3055.6436,7.2226,46659.1793,44220.3925,77.7055,13.1989,80.1805,12.9944,81.9444,12.2083,102.3275,2.2123,103.9944,1.3502,103.9944,1.3502
Sat,061720,1720,1710,10,SIN,SIN,ZRH,LHR,7.5301,92.2078,10678.8035,168.8486,270330.2203,249973.9771,103.9944,1.3502,103.9944,1.3502,102.3813,3.1164,11.1143,47.5854,8.5492,47.4647,-0.46139,51.4775
Sat,060800,0800,0105,3.6512,SHJ,SIN,AMS,LHR,2.6632,53.9429,8211.1726,366.9638,199971.0782,194645.4307,55.5172,25.3286,103.9944,1.3502,53.5123,30.9439,6.5926,51.158,4.7639,52.3086,-0.46139,51.4775
Sat,062210,2210,2105,7.1686,CPH,LHR,SHJ,SIN,2.6448,42.8661,8030.673,358.2473,195912.9794,190731.4017,12.656,55.6179,-0.46139,51.4775,16.5015,53.0328,52.7187,35.2818,55.5172,25.3286,103.9944,1.3502
Sat,061555,1555,1530,25,SIN,SIN,CDG,LHR,7.6586,94.5059,10862.7044,117.4439,275599.2184,254492.141,103.9944,1.3502,103.9944,1.3502,102.4453,3.1727,5.1722,49.2688,2.5478,49.0097,-0.46139,51.4775
Sat,060955,0955,0915,15.5878,MXP,AMS,SIN,SIN,8.2898,89.6496,10501.1022,179.1177,173675.7685,159278.4487,8.7281,45.6306,4.7639,52.3086,17.6703,48.6143,102.7418,2.7705,103.9944,1.3502,103.9944,1.3502
Sat,061935,1935,2000,22.4484,LHR,FRA,SIN,SIN,8.5326,92.5675,10600.6261,36.8281,182263.9015,166712.1351,-0.46139,51.4775,8.5431,50.0264,12.1541,50.1748,102.7812,2.8043,103.9944,1.3502,103.9944,1.3502
Sat,061030,1030,1125,7.8361,LHR,MUC,SIN,SIN,8.5251,91.5515,10513.1425,84.7078,225515.9425,206290.5191,-0.46139,51.4775,11.7861,48.3538,14.7962,49.58,102.7542,2.7813,103.9944,1.3502,103.9944,1.3502
